ds,item,mean,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,day
2017-06-18,SARI,0.9310918365206037,0.635001197883061,0.7299069915499007,0.785105700152261,0.8295909796442305,0.8599801382848195,0.8877036520412991,0.9037400956664766,0.919124708856855,0.9352741092443467,0.9479951986244747,0.9606622299977712,0.9755851268768312,0.9942274519375394,1.0140512304646627,1.0359516824994768,1.056594889504569,1.0783967341695513,1.1231473088264468,1.1960626048701148,4
2017-06-21,SARI,0.8754569377217974,0.4970363923481532,0.6319367621626173,0.6837226986885071,0.7310241511889866,0.7733814141580037,0.8063028752803802,0.8284669075693403,0.849529470716204,0.8685502861227308,0.885241972548621,0.901297392163958,0.9221009680203027,0.9445824550730842,0.9702636514391216,1.0017097145318985,1.0316685914993289,1.0649820208549499,1.11758816412517,1.2001934264387402,7
2017-06-25,SARI,0.8520831039973668,0.39706792267305513,0.5843364059925079,0.643828798191888,0.684948628289359,0.7331032156944275,0.7666458768504006,0.7916194477251598,0.8158021654401507,0.837974506190845,0.860411252294268,0.8821973715509687,0.9060293231691633,0.931904108609472,0.958508620091847,0.9933738048587527,1.0375876358577183,1.0872553603989736,1.1410911747387475,1.2404341144221167,11
2017-06-28,SARI,0.8491158740861076,0.337937193363905,0.5391567149332592,0.6264171642916543,0.6760293364524841,0.7231072315147945,0.7573350105966841,0.7812777144568307,0.8062338386263165,0.8314756410462516,0.8561464931283679,0.8833137069429672,0.9082887172698975,0.9379535815545489,0.9632144953523364,0.9997606703213283,1.047607377597264,1.1062949410506657,1.1613478183746337,1.2706998305661334,14
2017-07-02,SARI,0.8273316877228873,0.301587922019618,0.5025195573057447,0.5798656067677906,0.6372787015778678,0.6776797260556903,0.7117853428636278,0.7411449147122247,0.7741752539362227,0.8039854833057948,0.8329898204122271,0.866659922684942,0.8937789542334421,0.9240945219993592,0.9593282341957091,1.000834115913936,1.0456306661878314,1.1055081180163793,1.1628338558333262,1.269053758042199,18
2015-06-26,SARI,1.3691468749727522,0.8779218269245964,1.0275561588151114,1.1142239638737272,1.1774570907865254,1.2169129635606493,1.2499051570892334,1.2764027867998398,1.3059944118772235,1.3309116670063563,1.3571789860725403,1.3762118399143222,1.4078708444322856,1.4376872164862498,1.4679658702441623,1.5055157840251923,1.5436282260077339,1.5926956312996998,1.6694606508527483,1.805785148484366,4
2015-06-29,SARI,1.4338409560067313,0.7518844753503799,0.9711870781012945,1.096496868133545,1.1828347512653896,1.24170726111957,1.292040639264243,1.3300575511796133,1.3666741337094988,1.399996463741575,1.4354901824678694,1.4662666712488448,1.5038518633161273,1.5403695719582693,1.5840973155839104,1.6305305361747742,1.6793068545205254,1.7464840744222914,1.8479169760431564,2.0238480227334157,7
2015-07-03,SARI,1.4572374650410242,0.5439501158893109,0.8491839570658547,1.0211866331951958,1.1464246000562395,1.2188221429075514,1.2820494890213012,1.3400041997432708,1.3832376139504567,1.4196664614336831,1.4633966599191939,1.507257948602949,1.5497515746525357,1.5908470579556055,1.6434906073978968,1.6977866760322027,1.762074170793806,1.8410859295300077,1.9719865271023342,2.19238531589508,11
2015-07-06,SARI,1.455089535032,0.36915162674018315,0.7213961579969952,0.9504811197519302,1.095438427584512,1.1871951563017709,1.263026705810002,1.331309265749795,1.3785885708672658,1.4181051688534871,1.464082726410457,1.5091654828616552,1.5585248572485786,1.6113992180143082,1.6614550147737774,1.722492788519178,1.791663237980434,1.8778241140501837,2.0152667914118085,2.2390543222427364,14
2015-07-10,SARI,1.378127932548523,0.1477277446006026,0.5575896258865084,0.8280683998550687,0.9903832350458419,1.1060101091861725,1.1950022033282688,1.2775083805833545,1.3361365829195295,1.3964856335094997,1.4392106873648507,1.4785941796643396,1.5249562808445523,1.5880017927714756,1.6377674443381174,1.6977816777569907,1.7655142068862915,1.8613632832254683,1.9877735512597219,2.2150609305926725,18
