ds,item,mean,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,day,year,model_ds
2019-05-27,SARI,0.883762104170663,0.7255758387701852,0.7622982944761004,0.7719557711056301,0.8017798406737191,0.8245719841548375,0.8245270507676261,0.8403012752532959,0.8608454551015582,0.8766058683395386,0.883762104170663,0.8951143877846854,0.9116063628877912,0.91336361851011,0.9075864723750524,0.934067700590406,0.9468149968555996,0.97445057119642,0.9953741090638296,1.0359413368361337,4,2019,2019-05-23
2019-05-28,SARI,0.884626737662724,0.6763365353856768,0.6953396456582206,0.7365551590919495,0.7993393199784415,0.8048358644757952,0.8214825732367379,0.8204372525215149,0.8756447349275861,0.882994030203138,0.884626737662724,0.9210952009473528,0.9456083519118172,0.9578214713505336,0.9962017110415868,1.0216401645115445,1.0349217057228088,1.1127642222813197,1.1737443378993444,1.212187307221549,4,2019,2019-05-24
2019-05-29,SARI,0.960752044405256,0.6731416242463248,0.6885989223207746,0.7590970993041992,0.8413060052054269,0.8776129484176636,0.8659042971474784,0.8874728424208504,0.9536663464137486,0.9593358635902404,0.960752044405256,1.0015293955802915,1.007921244416918,1.0177285926682609,1.08234589440482,1.1191538402012415,1.1065449374062677,1.1959301744188582,1.2316082886287143,1.414006267275129,4,2019,2019-05-25
2019-05-30,SARI,0.908454520361764,0.6082021508898053,0.6813437002045768,0.7252264278275626,0.7615994811058044,0.7852161696978978,0.809068100793021,0.8315055966377258,0.8639421718461173,0.8917137554713658,0.908454520361764,0.9632631199700492,0.9734256522996084,0.9992316365242004,1.0215386663164412,1.0631415333066667,1.101016334124974,1.167445080620902,1.2274906975882394,1.2594433171408517,4,2019,2019-05-26
2019-05-31,SARI,1.0200777564729964,0.7728637201445443,0.856311023235321,0.8773641416004726,0.906829331602369,0.926348456314632,0.9686879004750932,0.9524755477905272,0.9940538236073084,1.013729112488883,1.0200777564729964,1.0448051265307836,1.077715243612017,1.0980326959065028,1.1267642293657576,1.1627448626926966,1.1931710072926112,1.2771392379488264,1.3438335146222795,1.4216646637235368,4,2019,2019-05-27
2019-06-01,SARI,1.0142639023917062,0.7254303608621869,0.7785631247929165,0.827923059463501,0.88308128288814,0.9064975636346,0.9236386333193096,0.9355439628873552,0.99911596093859,0.9879360709871564,1.0142639023917062,1.066355279513768,1.0860271113259452,1.1100024325507027,1.1498979500361852,1.1833206074578422,1.1905053513390678,1.289831212588719,1.363452366420201,1.4651566914149694,4,2019,2019-05-28
2019-06-02,SARI,1.0063492570604595,0.8948028768811908,0.9351590190614972,0.940011773790632,0.9618411575044904,0.9711966344288416,0.9716117041451592,0.9947759253638132,1.0118697200502669,1.0066994769232611,1.0063492570604595,1.027198246547154,1.0348320518221177,1.0519632611955916,1.0407881566456385,1.067976713180542,1.1002822773797172,1.1176797662462508,1.1281804527555193,1.1702608040400917,4,2019,2019-05-29
2019-06-03,SARI,0.9749774762562344,0.803198082106454,0.8670628241130284,0.8719372068132673,0.9003324508666992,0.9075845309666224,0.9299298184258598,0.9616913454873222,0.9639222621917723,0.9762054000582012,0.9749774762562344,1.0048800366265431,1.005646075521197,1.0188790730067665,1.0068930898393904,1.0348671504429408,1.0702136584690638,1.0781938689095634,1.1198361430849348,1.1486705541610718,4,2019,2019-05-30
2019-06-04,SARI,1.0864020415714808,0.8401741215160915,0.895489479814257,0.9259685788835798,0.9447205407278878,0.9550788232258388,1.002372920513153,1.0181122507367817,1.0354676757540022,1.048349576336997,1.0864020415714808,1.086025902203151,1.1213281495230538,1.1204510586602348,1.1389786005020142,1.1608789478029524,1.193731733730861,1.2176910127912248,1.25742084639413,1.3173145055770874,4,2019,2019-05-31
2019-06-05,SARI,1.164544974054609,0.9611367753573826,1.0456523043768746,1.0246471762657166,1.066967947142465,1.0913529906954085,1.119985716683524,1.1199022020612444,1.144376073564802,1.1562628746032717,1.164544974054609,1.1871838399342127,1.2208531413759505,1.2323381560189384,1.2538103205817086,1.2649135078702654,1.287669573511396,1.3525661740984236,1.3684250286647253,1.4194723537990026,4,2019,2019-06-01
2019-06-06,SARI,1.1310502120426722,0.8934699296951294,0.9732109819139751,0.973288093294416,1.0288529906954085,1.0568393468856812,1.0603198664528983,1.0928339958190918,1.1101994344166346,1.1101479870932442,1.1310502120426722,1.1672563723155431,1.1752960511616295,1.1976922239576069,1.217299955231803,1.2357520716530936,1.2743594987051827,1.293798633984157,1.36484808581216,1.417491010257176,4,2019,2019-06-02
2019-06-07,SARI,1.1798158202852522,0.918604612350464,0.99000084400177,1.0180801834378923,1.0190708807536537,1.0307846239634924,1.113630294799805,1.1397964102881295,1.1138378892626082,1.156118358884539,1.1798158202852522,1.2071128572736467,1.21947295325143,1.229742067200797,1.2426821844918388,1.2773020437785558,1.3271541084562029,1.351761085646493,1.3818004301616125,1.4761357307434082,4,2019,2019-06-03
2019-06-08,SARI,1.0304472957338606,0.7249531490462167,0.8683525919914246,0.8799728836332049,0.9333626542772564,0.933768595967974,0.966024773461478,0.9918122632162912,1.0209230525153024,1.0215588637760706,1.0304472957338606,1.09789959021977,1.094437565122332,1.1049909932272777,1.136681352342878,1.163375837462289,1.1981735399791174,1.285972305706569,1.350810136113848,1.4643343005861555,4,2019,2019-06-04
2019-06-09,SARI,1.2237906966890608,0.9558250222887312,1.011176449911935,1.063611456326076,1.0812890870230538,1.0881178208759852,1.1341274295534407,1.1580547434943065,1.1556538684027535,1.2051127127238683,1.2237906966890608,1.2413924762180872,1.2505723578589305,1.2919967685426983,1.2889457941055298,1.3167306695665633,1.3633179834910802,1.3923958710261757,1.4724513122013636,1.5766794340951102,4,2019,2019-06-05
2019-06-10,SARI,1.2283143656594413,0.8946122867720467,1.0177455629621233,1.0467677627291,1.06643921988351,1.093744226864406,1.130360688482012,1.1607640981674194,1.160330159323556,1.2103353909083776,1.2283143656594413,1.251213618687221,1.2829744815826416,1.2924520799091883,1.2887557574680872,1.3167649337223597,1.3721330676759993,1.4254032373428345,1.4324400935854231,1.5423082283564975,4,2019,2019-06-06
2019-06-11,SARI,1.1677210671561105,0.8090910315513611,0.96665506703513,0.988042984689985,1.0404091732842582,1.0610417468207225,1.075273036956787,1.1056201798575265,1.1326412984303065,1.1587874378476823,1.1677210671561105,1.1865776096071516,1.2340995243617467,1.2814804315567017,1.2543681519372123,1.2920566626957484,1.353173749787467,1.405844977923802,1.447761297225952,1.5331262009484428,4,2019,2019-06-07
